Sample:float;Data:float;Data2:float
"15.950520833333334";"2442.0";"1667.0"
"16.015625";"2442.0";"1671.0"
"16.080729166666668";"2437.0";"1680.0"
"16.145833333333336";"2436.0";"1688.0"
"16.2109375";"2433.0";"1696.0"
"16.276041666666668";"2434.0";"1705.0"
"16.341145833333336";"2434.0";"1714.0"
"16.40625";"2431.0";"1727.0"
"16.471354166666668";"2424.0";"1742.0"
"16.536458333333336";"2420.0";"1760.0"
"16.6015625";"2412.0";"1770.0"
